Computer Architecture,Programming Skills,Project Management,Communication skills,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role,Role_encoded
4.0,2.0,4.0,4.0,0.570528721,0.308254491,0.223766897,0.185959039,0.528540973,0.390480158,0.453718771,0.426488084,0.322487898,0.436118826,Graphics Designer,7
4.0,4.0,5.0,4.0,0.712385101,0.572244469,0.464080196,0.286505437,0.646072104,0.204770403,0.395753865,0.186429707,0.277723706,0.381149427,Graphics Designer,7
4.0,4.0,1.0,4.0,0.868256866,0.10856056,0.150246069,0.091591126,0.414743957,0.046008127,0.475964035,0.247091539,0.378122168,0.302361674,Graphics Designer,7
4.0,4.0,0.0,4.0,0.692413109,0.429431138,0.359464838,0.195781864,0.625881662,0.28871117,0.6555778,0.42747896,0.510942512,0.50803407,Graphics Designer,7
4.0,4.0,3.0,4.0,0.818076463,0.385866963,0.34113177,0.09823826,0.588749728,0.050388623,0.486217183,0.154404353,0.379121492,0.288567699,Graphics Designer,7
4.0,4.0,2.0,4.0,0.802943785,0.484702172,0.494071369,0.168254378,0.607462562,0.091883955,0.429861059,0.205959777,0.344697466,0.275755597,Graphics Designer,7
4.0,4.0,4.0,5.0,0.859132369,0.226640035,0.231481116,0.135183666,0.4537146,0.081707104,0.402317649,0.262565858,0.34930487,0.283505829,Graphics Designer,7
4.0,4.0,4.0,1.0,0.852150317,0.301550962,0.105259925,0.097397053,0.51374514,0.108369199,0.440760296,0.260226323,0.342249863,0.339590973,Graphics Designer,7
4.0,4.0,4.0,0.0,0.690274207,0.636958993,0.618883017,0.392039613,0.780214027,0.183564065,0.34057418,0.114330399,0.190574162,0.314335134,Graphics Designer,7
4.0,4.0,4.0,3.0,0.640405732,0.584187867,0.599704735,0.360695614,0.689874891,0.148442479,0.329383635,0.166180341,0.281885663,0.287833478,Graphics Designer,7
4.0,4.0,4.0,2.0,0.570528721,0.308254491,0.223766897,0.185959039,0.528540973,0.390480158,0.453718771,0.426488084,0.322487898,0.436118826,Graphics Designer,7
0.40565769,0.181504285,0.401943363,0.896497812,0.353853129,0.178250594,0.620255467,0.862123572,0.606870878,0.682466062,0.058028799,0.437222502,0.912345603,0.205532863,API Specialist,1
0.870494423,0.328226384,0.26843996,0.695776253,0.525058974,0.623741479,0.742887284,0.370926262,0.389694931,0.354108144,0.638644464,0.076626989,0.850918447,0.828892121,Networking Engineer,11
0.05550106,0.770151425,0.646636014,0.892679584,0.261655141,0.333037891,0.458102388,0.422832375,0.09954744,0.959514469,0.26946744,0.798380229,0.490515708,0.274054403,Technical Writer,15
0.195110625,0.920060363,0.07002178,0.82162988,0.794510766,0.686080326,0.399054268,0.577580064,0.263018309,0.570968948,0.15981629,0.769413604,0.881978725,0.666539915,Software tester,14
0.442945253,0.090129177,0.733178143,0.218604854,0.642704558,0.826863504,0.760481886,0.788071619,0.615407524,0.796202094,0.307630862,0.464675028,0.607668745,0.309921743,Technical Writer,15
0.20996351,0.137737781,0.632043125,0.993440608,0.834417587,0.310737886,0.90826229,0.499999349,0.300783601,0.209279452,0.003833115,0.073135473,0.117373463,0.787678014,Hardware Engineer,8
0.69025279,0.377136267,0.929019444,0.181704726,0.601110512,0.763517751,0.894187072,0.547768312,0.636910579,0.768704352,0.910222924,0.223082234,0.092547514,0.920684533,Software tester,14
0.153478438,0.880438906,0.911998713,0.123548198,0.699351069,0.213533928,0.803090872,0.525596645,0.264677371,0.25700388,0.935747414,0.988483581,0.759057675,0.519572868,Project Manager,12
0.078836053,0.650073571,0.310813355,0.295864754,0.234219212,0.169736646,0.367432622,0.663488183,0.866083536,0.593849008,0.210470587,0.906512066,0.206646432,0.955895034,Hardware Engineer,8
0.967093725,0.971796605,0.196977905,0.985191674,0.526216286,0.752511445,0.835461071,0.428646555,0.787967119,0.291340165,0.492720618,0.601825931,0.363650633,0.419875552,Cyber Security Specialist,5
0.453945982,0.38793595,0.066660073,0.629298395,0.43031913,0.945151606,0.886000883,0.618397473,0.443089645,0.628424012,0.50839095,0.805933673,0.238750012,0.56661526,Customer Service Executive,4
0.765425091,0.442468588,0.188450238,0.959451309,0.68055132,0.73152586,0.56333671,0.277325539,0.305183317,0.821578033,0.101685995,0.318584107,0.049231699,0.841143789,Networking Engineer,11
0.807760469,0.152468324,0.298238268,0.557704235,0.080012462,0.480290163,0.298846595,0.204849093,0.559679783,0.530631833,0.263426787,0.939671516,0.984687924,0.970506153,Database Administrator,6
0.126940882,0.258063243,0.465922649,0.663159218,0.82170956,0.220803879,0.232631747,0.925101708,0.123160281,0.199238696,0.506133755,0.523372283,0.999515191,0.578688702,Project Manager,12
0.469485976,0.313192622,0.636529966,0.951642953,0.035977048,0.748863801,0.419958468,0.383434011,0.749262411,0.439388141,0.985455957,0.203720623,0.637123422,0.888570554,Hardware Engineer,8
0.076280132,0.283302819,0.994101158,0.12029065,0.777227015,0.703846423,0.556129141,0.567420513,0.053073652,0.980386771,0.336916217,0.738180886,0.729995659,0.678270033,Hardware Engineer,8
0.761954569,0.315699624,0.298362044,0.072229586,0.695655364,0.706816939,0.628232321,0.848890662,0.958906627,0.303497695,0.548742375,0.057594431,0.574738113,0.247730314,Business Analyst,3
0.715082052,0.908748341,0.14104857,0.647133528,0.157900567,0.553655176,0.990323933,0.630974348,0.584215298,0.715257612,0.923304507,0.893685261,0.885794694,0.077356809,Application Support Engineer,2
0.669041993,0.049667043,0.568572664,0.298569552,0.680097895,0.030519805,0.49048283,0.474005933,0.59800097,0.962052542,0.16370724,0.370569471,0.228214968,0.229029552,Business Analyst,3
0.554806306,0.04485724,0.321125232,0.297440152,0.544239497,0.2891304,0.273086289,0.203229193,0.122433901,0.388328245,0.112270523,0.977010631,0.533765909,0.100195228,Project Manager,12
0.496627266,0.454743571,0.061430834,0.693416452,0.872802653,0.012859043,0.216353748,0.50724215,0.294091905,0.996031133,0.491689374,0.670371694,0.189170462,0.225477089,Technical Writer,15
0.200982317,0.189989341,0.085342565,0.754896018,0.661882071,0.980851287,0.023811095,0.68731244,0.074038867,0.038496881,0.106492956,0.033335154,0.701738443,0.684634067,Business Analyst,3
0.192104776,0.794385072,0.500323105,0.32224752,0.352640381,0.048715852,0.155150797,0.82213135,0.244371015,0.249703056,0.048461536,0.806539644,0.852295741,0.967887836,Helpdesk Engineer,9
0.334711816,0.939078922,0.022686531,0.441507928,0.794271994,0.56890839,0.621760364,0.890137049,0.846282015,0.282087409,0.191948977,0.920721213,0.966166466,0.502978607,Cyber Security Specialist,5
0.593729843,0.876689903,0.136092133,0.850563217,0.833501215,0.252550126,0.314292345,0.797475684,0.763711287,0.860549865,0.444438277,0.322021227,0.705139756,0.166833864,AI ML Specialist,0
0.856581156,0.707964122,0.858041795,0.833312509,0.35739265,0.210911103,0.67093044,0.251779593,0.408333236,0.123674117,0.396549284,0.503871735,0.52121336,0.263432861,Software Developer,13
0.637843375,0.340824531,0.206496699,0.444658605,0.630681536,0.035409405,0.817137169,0.42030667,0.108327145,0.767856116,0.830697644,0.359974027,0.923989407,0.063029082,Technical Writer,15
0.232083814,0.300275098,0.451076543,0.855783289,0.97733191,0.773715286,0.152393625,0.604940213,0.561832462,0.855276263,0.229730878,0.974321747,0.576322895,0.131139507,Cyber Security Specialist,5
0.232824368,0.460746692,0.478494257,0.710614772,0.387521491,0.902107423,0.181026971,0.215864278,0.09759555,0.891249307,0.662115993,0.352791784,0.69225209,0.852488142,Customer Service Executive,4
0.989229948,0.208482113,0.318418807,0.841732511,0.382612228,0.144618366,0.541453133,0.235698156,0.02987742,0.157512558,0.560050009,0.009938594,0.394905159,0.568542982,AI ML Specialist,0
0.40764699,0.095993363,0.483702651,0.0186409,0.211606128,0.395990479,0.545317472,0.192661761,0.362781873,0.329280787,0.99035363,0.329329837,0.690586925,0.135329742,Information Security Specialist,10
0.212343029,0.276779002,0.458249939,0.479086151,0.553824823,0.691535944,0.712774494,0.199057303,0.6126312,0.247671627,0.747170796,0.486993075,0.204400982,0.934510469,Technical Writer,15
0.304404261,0.996841556,0.337581253,0.483326609,0.130731624,0.147144076,0.394717504,0.368771771,0.354425223,0.630950558,0.634020919,0.727700997,0.968872007,0.019877197,Helpdesk Engineer,9
0.488256501,0.52257316,0.371774981,0.147661125,0.070584807,0.6596783,0.240461233,0.224301282,0.592289066,0.468136516,0.984974301,0.099447957,0.488877649,0.351142394,Software Developer,13
0.970548284,0.034794988,0.96769194,0.957452663,0.794703453,0.035941197,0.693101301,0.412781472,0.33194882,0.863454542,0.456806908,0.971879303,0.267021309,0.318707146,Information Security Specialist,10
0.920519407,0.004938262,0.485100097,0.933292359,0.837480265,0.274077766,0.394930201,0.233199148,0.715644735,0.380565287,0.233382359,0.925721172,0.198012771,0.898345581,Networking Engineer,11
0.432927595,0.456056628,0.830180632,0.487036569,0.538265547,0.600085669,0.357506995,0.54753489,0.395866889,0.883707321,0.709193533,0.815554898,0.252128018,0.880565318,Business Analyst,3
0.137436191,0.17372962,0.322012345,0.565704458,0.35899658,0.131011772,0.934837439,0.79752431,0.026355472,0.020249502,0.471137195,0.282006572,0.879873405,0.686520668,Business Analyst,3
0.874824338,0.522810091,0.085861998,0.072720739,0.503402652,0.525239823,0.918055067,0.294155283,0.598915219,0.765842406,0.821542656,0.221317427,0.926439398,0.719075849,Cyber Security Specialist,5
0.118924553,0.589800288,0.252229578,0.07030791,0.233052765,0.082631415,0.095237021,0.841250307,0.958419485,0.530193716,0.827230902,0.019294845,0.355486638,0.021807128,Project Manager,12
0.466782473,0.833047344,0.41716529,0.3428283,0.874599044,0.887890538,0.868635033,0.175501696,0.504661989,0.251501519,0.032373516,0.473714705,0.292026157,0.022052946,Database Administrator,6
0.105569567,0.933345206,0.055530143,0.716843767,0.817752925,0.686027958,0.855523604,0.256882068,0.139981601,0.273288013,0.000453444,0.134352635,0.404002697,0.835014411,Application Support Engineer,2
0.914998534,0.186807417,0.32337327,0.981770207,0.778393271,0.642540967,0.581829317,0.427342837,0.832604712,0.48580217,0.286085636,0.78117184,0.593579273,0.246814516,Hardware Engineer,8
0.818671786,0.914784675,0.839052555,0.484176353,0.911411975,0.128482925,0.505348062,0.767964484,0.236100187,0.45607905,0.257257799,0.662656762,0.587197534,0.31004631,Application Support Engineer,2
0.110533192,0.443778987,0.551915322,0.959905383,0.212979879,0.908200645,0.165695571,0.585709406,0.654210781,0.419466637,0.096576576,0.22215938,0.310876682,0.962746213,Helpdesk Engineer,9
0.676147955,0.677188413,0.683459871,0.603127581,0.232409456,0.365477745,0.767973936,0.060643412,0.305198104,0.78872703,0.6562363,0.535232576,0.355841636,0.004099107,Application Support Engineer,2
0.392653637,0.919322903,0.544063907,0.686694527,0.204023371,0.374045534,0.826914399,0.900067377,0.64016293,0.972629347,0.263155598,0.292926619,0.824139975,0.517875749,Application Support Engineer,2
0.538162192,0.709732941,0.306484151,0.658200797,0.917897848,0.114095413,0.009127507,0.414546234,0.256265669,0.733870505,0.422066059,0.968507852,0.331647688,0.719278866,API Specialist,1
0.185203742,0.31986653,0.363564878,0.288699947,0.91431352,0.96440122,0.336957997,0.687208312,0.199838549,0.830244371,0.029191733,0.499751123,0.08319271,0.435255545,Application Support Engineer,2
0.981010002,0.380815014,0.302694843,0.141789052,0.580237791,0.748153678,0.44159611,0.787123518,0.106221066,0.01291434,0.881800994,0.322557021,0.635822536,0.273110215,Database Administrator,6
0.176045464,0.59820466,0.779722293,0.880802307,0.58943121,0.528489499,0.783717332,0.343767632,0.037374711,0.329350319,0.698256917,0.253290045,0.078715734,0.837970421,API Specialist,1
0.682992084,0.376542922,0.181954578,0.153317424,0.995047125,0.674019513,0.700254721,0.663439039,0.13695435,0.208167841,0.284194826,0.034095399,0.871226447,0.602251818,Database Administrator,6
0.043869128,0.03378158,0.724758019,0.470652861,0.162877311,0.70675511,0.776190412,0.64708828,0.263344426,0.904463356,0.821507478,0.589828937,0.79010752,0.465728977,Database Administrator,6
0.174173257,0.73190197,0.97636446,0.075939193,0.144991624,0.993293285,0.966783719,0.137015507,0.870631989,0.880534634,0.088008863,0.908142499,0.398815645,0.408570998,Technical Writer,15
0.710848393,0.978742867,0.793306454,0.409872886,0.313085447,0.209489243,0.857264275,0.601943115,0.961572216,0.131279708,0.249766593,0.319080955,0.970489615,0.438212722,Database Administrator,6
0.74897128,0.185519037,0.497871646,0.611261714,0.451639904,0.826483688,0.2104221,0.377887836,0.246192414,0.635538089,0.239681644,0.654743059,0.921554385,0.935017027,Business Analyst,3
0.318323564,0.94423979,0.977853599,0.927685615,0.89099964,0.188812492,0.334117226,0.236753083,0.843849712,0.756981779,0.087536649,0.264894537,0.434588349,0.193210415,AI ML Specialist,0
0.331271433,0.463198882,0.378724139,0.832258294,0.6721186,0.275154531,0.392397675,0.209220923,0.803710967,0.868259976,0.233767367,0.248842549,0.044982252,0.670373657,Technical Writer,15
0.681712144,0.993063887,0.502848722,0.491736651,0.454280574,0.98973881,0.229117721,0.912496329,0.983689886,0.043367115,0.216590881,0.381282161,0.378996461,0.802932951,Project Manager,12
0.540721143,0.350086581,0.732242792,0.30656436,0.77247896,0.539456936,0.438544136,0.159183129,0.255967638,0.546980732,0.847280773,0.639027161,0.070655857,0.580089769,Networking Engineer,11
0.751000146,0.219519118,0.044164947,0.452952891,0.039535415,0.799275721,0.651206411,0.001825992,0.898385477,0.265398515,0.377352783,0.196100436,0.494147291,0.975110098,Business Analyst,3
0.327073462,0.73469597,0.668069253,0.300753776,0.750240441,0.929920292,0.065196817,0.831620186,0.661092191,0.463354927,0.999436902,0.675030587,0.241222717,0.677038539,Business Analyst,3
0.252358188,0.291278868,0.921329861,0.674207328,0.842572133,0.19470174,0.891585846,0.797298708,0.398098698,0.075445521,0.236434177,0.812001255,0.17716234,0.993029292,AI ML Specialist,0
0.05706294,0.366508761,0.401148831,0.614681075,0.933548517,0.072782898,0.324151244,0.490031236,0.632593186,0.83823442,0.632815346,0.658199707,0.735555452,0.700049432,API Specialist,1
0.825562127,0.167423603,0.60886851,0.071738599,0.944027461,0.619064135,0.400353749,0.564227007,0.557982223,0.648124629,0.08211443,0.950616011,0.0998285,0.748208413,Application Support Engineer,2
0.082455619,0.647382634,0.860203879,0.081756103,0.707702609,0.06660203,0.759520038,0.471396181,0.221805316,0.228333172,0.047036014,0.718114257,0.024983939,0.894023469,Customer Service Executive,4
0.826231819,0.896282377,0.399553255,0.264109154,0.322356617,0.68006884,0.474157553,0.820974616,0.874967559,0.632312041,0.562498706,0.216412478,0.747647681,0.230619798,Database Administrator,6
0.509098736,0.04717166,0.315552344,0.220534414,0.500427479,0.058935401,0.982844241,0.580134393,0.370917553,0.174690109,0.451026395,0.546545512,0.459751093,0.297851671,Hardware Engineer,8
0.206231025,0.554833062,0.098966489,0.024111336,0.51471403,0.602348644,0.152795147,0.726033085,0.549763905,0.953902926,0.638253868,0.990039976,0.560105716,0.149981425,Information Security Specialist,10
0.059548561,0.456403341,0.887576923,0.884786471,0.345761871,0.650228713,0.572630085,0.373901845,0.096902309,0.872626087,0.095425501,0.802163173,0.123631498,0.692177966,Hardware Engineer,8
0.145790336,0.911577897,0.862440867,0.374136748,0.265166556,0.356445701,0.901182985,0.016276027,0.583630975,0.02799648,0.14207091,0.941790441,0.298034507,0.202842087,AI ML Specialist,0
0.509539822,0.352481356,0.623884975,0.594377652,0.395045807,0.902735862,0.703583454,0.721325069,0.673575741,0.988539927,0.599857284,0.639773377,0.312190402,0.787047351,AI ML Specialist,0
0.582695636,0.625009357,0.494001067,0.667765203,0.607560865,0.114384368,0.037364498,0.350270843,0.159079812,0.899029699,0.348481146,0.895649096,0.028963126,0.671418022,Database Administrator,6
0.876713911,0.443107798,0.419388959,0.326616714,0.918923461,0.917822639,0.966626954,0.884356613,0.87624122,0.587232161,0.786448573,0.490356896,0.286507273,0.705185707,Customer Service Executive,4
0.027776466,0.103823041,0.020659608,0.466299033,0.086258537,0.177283491,0.780454544,0.306877725,0.338794071,0.797909051,0.664990897,0.523024284,0.709428768,0.818003487,Database Administrator,6
0.946280615,0.970709967,0.517572498,0.622567178,0.104024961,0.979870607,0.258479703,0.337613289,0.095602783,0.703611371,0.811941278,0.238739344,0.454037342,0.09832591,Graphics Designer,7
0.183469962,0.206561524,0.876914565,0.210821845,0.144274093,0.049072768,0.25020765,0.339131224,0.228453826,0.783954206,0.860583889,0.945046203,0.806505154,0.197239224,Database Administrator,6
0.53669086,0.68371514,0.021533023,0.055778008,0.00564152,0.750296142,0.053593283,0.257993244,0.37851439,0.313723501,0.115015962,0.193106877,0.277322067,0.077371803,API Specialist,1
0.904388362,0.770936586,0.752924039,0.414709328,0.905720888,0.49007448,0.473739792,0.012276242,0.630061801,0.071685808,0.985426503,0.317827968,0.046165659,0.090165851,Business Analyst,3
0.262690871,0.222258043,0.111368675,0.471258048,0.914846959,0.461516263,0.403703452,0.415134854,0.395821324,0.300853579,0.058087827,0.077352984,0.179951224,0.485458367,Business Analyst,3
0.206951369,0.311297898,0.481130128,0.331341154,0.634762239,0.487959203,0.833381327,0.020016215,0.833192502,0.42249881,0.242782156,0.365511204,0.449815621,0.660714326,Networking Engineer,11
0.598704156,0.654739375,0.1746895,0.613445816,0.608711992,0.241740733,0.758328212,0.397202419,0.074316443,0.002017434,0.293605713,0.141088979,0.258967828,0.083815937,Software Developer,13
0.835562645,0.834690202,0.05975616,0.886336964,0.120297119,0.099880019,0.566227766,0.008010664,0.681985055,0.645283431,0.074416056,0.270018114,0.140551716,0.418738906,Software tester,14
0.225297618,0.313060823,0.932112904,0.502344448,0.957443478,0.592769434,0.255601849,0.125870535,0.950243025,0.880766266,0.662481345,0.733663795,0.798304307,0.551937065,Helpdesk Engineer,9
0.333887162,0.14184471,0.970253304,0.525822581,0.328074684,0.79772845,0.704291834,0.020614456,0.358445518,0.908708849,0.168663646,0.570816363,0.793871463,0.896252708,Helpdesk Engineer,9
0.223674755,0.171384068,0.038908644,0.953209817,0.555599466,0.001424272,0.624863741,0.560249219,0.614781592,0.907932534,0.273448847,0.977652815,0.854275192,0.541761343,Customer Service Executive,4
0.297263666,0.996541115,0.899909249,0.084028519,0.423047972,0.602639191,0.567279798,0.892498762,0.658176798,0.281653981,0.365548413,0.323840617,0.072106971,0.955585787,Networking Engineer,11
0.983290437,0.195305859,0.65054803,0.328378887,0.171791669,0.314205429,0.697584308,0.110713259,0.053323293,0.638733545,0.398659222,0.922863585,0.448152911,0.393126432,Customer Service Executive,4
0.24554939,0.116814088,0.451877143,0.132885197,0.754396869,0.358105232,0.911409509,0.746508969,0.421914545,0.479043097,0.600664914,0.958731349,0.128674037,0.610491756,Technical Writer,15
0.967631867,0.198583359,0.820991769,0.690249649,0.817864311,0.216696144,0.37864202,0.474150259,0.612353473,0.55582884,0.405117072,0.408709222,0.085448991,0.308248851,Technical Writer,15
0.831886903,0.558318667,0.348773526,0.796575641,0.012911469,0.844952781,0.141816164,0.389622205,0.094863879,0.152326205,0.490015688,0.399489228,0.114693945,0.906804176,Business Analyst,3
0.019971758,0.418780612,0.510929493,0.574064518,0.609453781,0.534565281,0.613608236,0.610230464,0.167976597,0.050849228,0.852793795,0.824991369,0.867691229,0.770245469,Information Security Specialist,10
0.15468232,0.058469657,0.65873106,0.218387469,0.025986771,0.844923106,0.0602144,0.591435708,0.551876465,0.705374836,0.979729072,0.192383509,0.252367796,0.735941681,Helpdesk Engineer,9
0.759693996,0.142385983,0.892001088,0.34718011,0.53539988,0.057191138,0.108100539,0.385986232,0.086373242,0.951802903,0.553257004,0.252642803,0.095955315,0.555072634,Business Analyst,3
0.963932767,0.650883039,0.072465248,0.07802412,0.419997945,0.883547496,0.916139664,0.224586037,0.521504803,0.111208376,0.292951211,0.869146981,0.549914483,0.504250708,Business Analyst,3
0.427077026,0.085027397,0.283691352,0.957758806,0.099865153,0.364662034,0.535005126,0.51288346,0.220127905,0.963405611,0.828767601,0.536526873,0.443190549,0.940907483,API Specialist,1
0.092716518,0.419050402,0.922609283,5.61e-05,0.038821193,0.567617293,0.366851998,0.093986357,0.26994035,0.043183014,0.445294335,0.833673607,0.613078848,0.995701897,Customer Service Executive,4
0.901016609,0.194951098,0.954091848,0.112903703,0.33120334,0.169444499,0.890769783,0.236824809,0.581992399,0.828417451,0.55343854,0.717516257,0.149173974,0.356352596,Networking Engineer,11
0.565245104,0.80639422,0.031768449,0.642212689,0.267628548,0.653562655,0.746347112,0.305835075,0.385800568,0.556010129,0.277729208,0.878712746,0.081427382,0.130058015,AI ML Specialist,0
0.4866176,0.545595301,0.101218933,0.980686613,0.803985746,0.480561956,0.814173753,0.181536046,0.855091125,0.430805171,0.257800042,0.102504835,0.415515161,0.626368595,Project Manager,12
0.163412286,0.613559219,0.980131113,0.299538501,0.399674965,0.718036001,0.107215482,0.552134181,0.773993281,0.683206638,0.522157146,0.071245733,0.398107777,0.894420663,AI ML Specialist,0
0.495252816,0.030855928,0.424111632,0.721982466,0.362455173,0.014203598,0.40674434,0.155318664,0.146871838,0.956063495,0.024115885,0.71815805,0.522209482,0.968323185,Hardware Engineer,8
0.621859915,0.092494492,0.988107728,0.94104367,0.499729393,0.254943273,0.884743612,0.672859638,0.512586706,0.179228373,0.381560863,0.956653779,0.266779382,0.842412589,Cyber Security Specialist,5
0.1998616,0.26993616,0.079580208,0.923144501,0.886648657,0.911283145,0.573153796,0.955248352,0.526521453,0.038990175,0.023110396,0.49300712,0.517461363,0.7590728,Networking Engineer,11
0.505845265,0.162177755,0.532911576,0.882985976,0.276519533,0.152349562,0.274619817,0.364430091,0.547748352,0.363798109,0.467792159,0.700098351,0.829233963,0.982984656,Graphics Designer,7
0.384441466,0.854875225,0.902144463,0.074783657,0.731746125,0.832044605,0.96672131,0.344697966,0.051094232,0.023534212,0.898822237,0.655520144,0.90779789,0.566416418,API Specialist,1
0.237887067,0.925199498,0.092910868,0.241575938,0.5479388,0.352055335,0.455206614,0.241786124,0.759850527,0.509523875,0.328602355,0.092632346,0.561726124,0.209455688,Helpdesk Engineer,9
0.21850918,0.505370024,0.398564455,0.116464656,0.860688522,0.693929502,0.54744437,0.187763763,0.931689865,0.56285394,0.056613118,0.291574555,0.930238851,0.552956767,Application Support Engineer,2
0.357983523,0.064695357,0.964051303,0.578982169,0.143297918,0.772642028,0.121386529,0.153953791,0.04755395,0.360628358,0.848688862,0.877863791,0.076957156,0.602948415,Project Manager,12
0.145683258,0.863174151,0.386206593,0.702042834,0.874354974,0.360231413,0.723713828,0.898566567,0.255515948,0.464975074,0.724368007,0.835664672,0.64167674,0.677311957,Graphics Designer,7
0.67277924,0.300870008,0.098183191,0.510049621,0.253217712,0.204195018,0.076134202,0.214766193,0.567069705,0.805284663,0.923934253,0.54405619,0.497429262,0.835225643,API Specialist,1
0.946533268,0.574789658,0.707412328,0.805758944,0.864175931,0.421182855,0.261166612,0.834205717,0.512238805,0.77848581,0.775253313,0.163696714,0.174854012,0.18194218,Information Security Specialist,10
0.769964248,0.190231473,0.473007449,0.215606279,0.550702222,0.412265024,0.192290831,0.782800383,0.125100951,0.099198706,0.120180772,0.67787143,0.025947286,0.587751149,Database Administrator,6
0.291183739,0.855396062,0.066550056,0.044588991,0.665512197,0.625636272,0.600926397,0.679562569,0.787100034,0.380426184,0.702935658,0.448988442,0.643015785,0.430288443,AI ML Specialist,0
0.643308562,0.875696441,0.655158953,0.42150912,0.024043532,0.65457938,0.488028149,0.353030921,0.831503379,0.62464415,0.032615416,0.666237776,0.938627862,0.39731241,Hardware Engineer,8
0.141270324,0.483880653,0.011327245,0.799146284,0.890267526,0.995717108,0.650999204,0.640271513,0.472518389,0.407483633,0.151568556,0.38787596,0.268248665,0.794778171,Software Developer,13
0.538287273,0.779214499,0.214330362,0.709398878,0.645188666,0.168512789,0.019984618,0.790157416,0.257483714,0.881123402,0.66367256,0.093430037,0.575699295,0.737591048,Application Support Engineer,2
0.662448302,0.344011249,0.324549667,0.225477783,0.401653969,0.136634811,0.527287642,0.540269509,0.169853683,0.865666663,0.39277379,0.575200809,0.84491376,0.186403482,API Specialist,1
0.741059684,0.412588782,0.152080326,0.532759536,0.881093373,0.487180681,0.367039636,0.59164799,0.284838659,0.978615793,0.634922189,0.025116295,0.323259935,0.031627493,AI ML Specialist,0
0.328866642,0.989750977,0.821175285,0.401818243,0.581687777,0.626521429,0.074291557,0.444407965,0.685206501,0.934687542,0.569412709,0.071492302,0.602742561,0.158549336,Technical Writer,15
0.591590965,0.811501934,0.005001228,0.513640704,0.635530598,0.844181086,0.344159212,0.932446663,0.217111159,0.456865178,0.608769399,0.461423343,0.524946377,0.550545785,API Specialist,1
0.979499632,0.475548477,0.227100591,0.863170613,0.247040953,0.730526721,0.485332261,0.357060038,0.368328593,0.395339317,0.04418159,0.196047228,0.227888702,0.22049265,Graphics Designer,7
0.071125031,0.609393763,0.705652824,0.58451466,0.286073412,0.95736091,0.671049473,0.273960372,0.977171868,0.501614088,0.949393963,0.729573822,0.263706771,0.490571538,Cyber Security Specialist,5
0.719667117,0.073345125,0.888644546,0.395244594,0.448545825,0.603619292,0.562319029,0.554161361,0.564080315,0.057427149,0.74857715,0.090608056,0.489889223,0.552300971,Application Support Engineer,2
0.419308885,0.918394377,0.187987282,0.60786622,0.185105259,0.265640077,0.516561637,0.052909467,0.578168347,0.034610216,0.096336592,0.878040623,0.160362926,0.651084707,Technical Writer,15
0.424155156,0.222365421,0.451080333,0.774569446,0.614608517,0.11089768,0.74822434,0.583849212,0.759698093,0.469494718,0.720848623,0.179726976,0.21993232,0.427456221,Technical Writer,15
0.79995539,0.341091345,0.185057146,0.233927579,0.304231094,0.975760135,0.768318859,0.032846886,0.923188189,0.358146733,0.470619652,0.66179468,0.04364847,0.462738408,Project Manager,12
0.719107276,0.608422946,0.536567227,0.339771181,0.849219083,0.874681872,0.540426337,0.42033171,0.638130739,0.460620291,0.191815045,0.50278146,0.649610673,0.758130135,Database Administrator,6
0.951689922,0.992334896,0.598327471,0.802991156,0.032030167,0.219446102,0.276785368,0.458196913,0.298074115,0.473733028,0.881144335,0.689613887,0.363693331,0.605007169,Information Security Specialist,10
0.265590944,0.027751486,0.275331681,0.577995972,0.29907804,0.156613936,0.996210905,0.965083459,0.146044794,0.055683538,0.064625209,0.950723514,0.199858111,0.030660474,Customer Service Executive,4
0.043412587,0.939599657,0.457773821,0.953291051,0.055389551,0.818359003,0.236758795,0.653462805,0.925347478,0.747089991,0.959020768,0.611415352,0.198933467,0.405591696,Networking Engineer,11
0.403729346,0.06322966,0.26103783,0.554019881,0.306511191,0.815879863,0.816146915,0.91663594,0.937106725,0.561667178,0.822922195,0.992744768,0.89625027,0.342378798,Networking Engineer,11
0.511524497,0.663056785,0.296033872,0.616304134,0.118943778,0.755473192,0.368126567,0.504330733,0.244245357,0.949406923,0.369598457,0.507051884,0.542849098,0.753532797,Graphics Designer,7
0.858307388,0.176879115,0.418224157,0.556475001,0.967338264,0.159698933,0.386810542,0.699986002,0.41115229,0.761018527,0.425255295,0.439062612,0.070364511,0.344202515,Customer Service Executive,4
0.306478972,0.362816899,0.238542221,0.654825765,0.435497192,0.56485202,0.619302571,0.813924865,0.109368117,0.487372823,0.871946756,0.78823192,0.803054693,0.990195693,API Specialist,1
0.556796378,0.800992009,0.60725945,0.593266468,0.799734326,0.952431778,0.54347933,0.383489981,0.756739773,0.993180163,0.518901753,0.251390295,0.157341063,0.560527495,Technical Writer,15
0.951585557,0.560912491,0.579496488,0.705757681,0.447582808,0.445831945,0.862640639,0.929270707,0.562974975,0.388043582,0.484099945,0.74150069,0.01598506,0.02629006,Database Administrator,6
