,Computer Architecture,Programming Skills,Project Management,Communication skills,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role
9062,5,5,5,5,0.712385101,0.572244469,0.464080196,0.286505437,0.646072104,0.204770403,0.395753865,0.186429707,0.277723706,0.381149427,Graphics Designer
9063,5,5,5,5,0.868256866,0.10856056,0.150246069,0.091591126,0.414743957,0.046008127,0.475964035,0.247091539,0.378122168,0.302361674,Graphics Designer
9064,5,5,5,5,0.692413109,0.429431138,0.359464838,0.195781864,0.625881662,0.28871117,0.6555778,0.42747896,0.510942512,0.50803407,Graphics Designer
9065,5,5,5,5,0.818076463,0.385866963,0.34113177,0.09823826,0.588749728,0.050388623,0.486217183,0.154404353,0.379121492,0.288567699,Graphics Designer
9066,5,5,5,5,0.802943785,0.484702172,0.494071369,0.168254378,0.607462562,0.091883955,0.429861059,0.205959777,0.344697466,0.275755597,Graphics Designer
9067,5,5,5,5,0.851338354,0.222689482,0.211875648,0.078921752,0.454621872,0.084363978,0.539556063,0.264988945,0.464184914,0.292349074,Graphics Designer
9068,5,5,5,5,0.837745304,0.241663557,0.213204922,0.100375911,0.465390347,0.102723184,0.499405793,0.284262317,0.445086653,0.30495553,Graphics Designer
9069,5,5,5,5,0.815739928,0.21503422,0.168403527,0.06640588,0.429532611,0.099179348,0.489421898,0.29846596,0.447394421,0.300842511,Graphics Designer
9070,5,5,5,5,0.859132369,0.226640035,0.231481116,0.135183666,0.4537146,0.081707104,0.402317649,0.262565858,0.34930487,0.283505829,Graphics Designer
9071,5,5,5,5,0.852150317,0.301550962,0.105259925,0.097397053,0.51374514,0.108369199,0.440760296,0.260226323,0.342249863,0.339590973,Graphics Designer
9072,5,5,5,5,0.690274207,0.636958993,0.618883017,0.392039613,0.780214027,0.183564065,0.34057418,0.114330399,0.190574162,0.314335134,Graphics Designer
9073,5,5,5,5,0.640405732,0.584187867,0.599704735,0.360695614,0.689874891,0.148442479,0.329383635,0.166180341,0.281885663,0.287833478,Graphics Designer
9074,5,5,5,5,0.570528721,0.308254491,0.223766897,0.185959039,0.528540973,0.390480158,0.453718771,0.426488084,0.322487898,0.436118826,Graphics Designer
9075,5,5,5,5,0.755664257,0.555468589,0.485459396,0.159113509,0.840721306,0.080030348,0.325823195,0.127366847,0.246866955,0.277684103,Graphics Designer
9076,5,5,5,5,0.712385101,0.572244469,0.464080196,0.286505437,0.646072104,0.204770403,0.395753865,0.186429707,0.277723706,0.381149427,Graphics Designer
9077,5,5,5,4,0.868256866,0.10856056,0.150246069,0.091591126,0.414743957,0.046008127,0.475964035,0.247091539,0.378122168,0.302361674,Graphics Designer
9078,5,5,5,5,0.692413109,0.429431138,0.359464838,0.195781864,0.625881662,0.28871117,0.6555778,0.42747896,0.510942512,0.50803407,Graphics Designer
9079,5,5,5,1,0.818076463,0.385866963,0.34113177,0.09823826,0.588749728,0.050388623,0.486217183,0.154404353,0.379121492,0.288567699,Graphics Designer
9080,5,5,5,0,0.802943785,0.484702172,0.494071369,0.168254378,0.607462562,0.091883955,0.429861059,0.205959777,0.344697466,0.275755597,Graphics Designer
9081,5,5,5,3,0.851338354,0.222689482,0.211875648,0.078921752,0.454621872,0.084363978,0.539556063,0.264988945,0.464184914,0.292349074,Graphics Designer
9082,5,5,5,2,0.837745304,0.241663557,0.213204922,0.100375911,0.465390347,0.102723184,0.499405793,0.284262317,0.445086653,0.30495553,Graphics Designer
9083,5,5,5,5,0.815739928,0.21503422,0.168403527,0.06640588,0.429532611,0.099179348,0.489421898,0.29846596,0.447394421,0.300842511,Graphics Designer
9084,5,5,5,5,0.859132369,0.226640035,0.231481116,0.135183666,0.4537146,0.081707104,0.402317649,0.262565858,0.34930487,0.283505829,Graphics Designer
9085,5,5,5,5,0.852150317,0.301550962,0.105259925,0.097397053,0.51374514,0.108369199,0.440760296,0.260226323,0.342249863,0.339590973,Graphics Designer
9086,5,5,5,5,0.690274207,0.636958993,0.618883017,0.392039613,0.780214027,0.183564065,0.34057418,0.114330399,0.190574162,0.314335134,Graphics Designer
9087,5,5,5,5,0.640405732,0.584187867,0.599704735,0.360695614,0.689874891,0.148442479,0.329383635,0.166180341,0.281885663,0.287833478,Graphics Designer
9088,5,5,5,5,0.570528721,0.308254491,0.223766897,0.185959039,0.528540973,0.390480158,0.453718771,0.426488084,0.322487898,0.436118826,Graphics Designer
9089,4,4,4,4,0.755664257,0.555468589,0.485459396,0.159113509,0.840721306,0.080030348,0.325823195,0.127366847,0.246866955,0.277684103,Graphics Designer
9090,5,5,5,5,0.712385101,0.572244469,0.464080196,0.286505437,0.646072104,0.204770403,0.395753865,0.186429707,0.277723706,0.381149427,Graphics Designer
9091,1,1,1,1,0.868256866,0.10856056,0.150246069,0.091591126,0.414743957,0.046008127,0.475964035,0.247091539,0.378122168,0.302361674,Graphics Designer
9092,0,0,0,0,0.692413109,0.429431138,0.359464838,0.195781864,0.625881662,0.28871117,0.6555778,0.42747896,0.510942512,0.50803407,Graphics Designer
9093,3,3,3,3,0.818076463,0.385866963,0.34113177,0.09823826,0.588749728,0.050388623,0.486217183,0.154404353,0.379121492,0.288567699,Graphics Designer
9094,2,2,2,2,0.802943785,0.484702172,0.494071369,0.168254378,0.607462562,0.091883955,0.429861059,0.205959777,0.344697466,0.275755597,Graphics Designer
9095,4,4,4,4,0.851338354,0.222689482,0.211875648,0.078921752,0.454621872,0.084363978,0.539556063,0.264988945,0.464184914,0.292349074,Graphics Designer
9096,5,4,4,4,0.837745304,0.241663557,0.213204922,0.100375911,0.465390347,0.102723184,0.499405793,0.284262317,0.445086653,0.30495553,Graphics Designer
9097,1,4,4,4,0.815739928,0.21503422,0.168403527,0.06640588,0.429532611,0.099179348,0.489421898,0.29846596,0.447394421,0.300842511,Graphics Designer
9098,0,4,4,4,0.859132369,0.226640035,0.231481116,0.135183666,0.4537146,0.081707104,0.402317649,0.262565858,0.34930487,0.283505829,Graphics Designer
9099,3,4,4,4,0.852150317,0.301550962,0.105259925,0.097397053,0.51374514,0.108369199,0.440760296,0.260226323,0.342249863,0.339590973,Graphics Designer
9100,2,4,4,4,0.690274207,0.636958993,0.618883017,0.392039613,0.780214027,0.183564065,0.34057418,0.114330399,0.190574162,0.314335134,Graphics Designer
9101,4,4,4,4,0.640405732,0.584187867,0.599704735,0.360695614,0.689874891,0.148442479,0.329383635,0.166180341,0.281885663,0.287833478,Graphics Designer
9102,4,4,4,4,0.570528721,0.308254491,0.223766897,0.185959039,0.528540973,0.390480158,0.453718771,0.426488084,0.322487898,0.436118826,Graphics Designer
9103,4,4,4,4,0.755664257,0.555468589,0.485459396,0.159113509,0.840721306,0.080030348,0.325823195,0.127366847,0.246866955,0.277684103,Graphics Designer
9104,4,4,4,4,0.712385101,0.572244469,0.464080196,0.286505437,0.646072104,0.204770403,0.395753865,0.186429707,0.277723706,0.381149427,Graphics Designer
9105,4,4,4,4,0.868256866,0.10856056,0.150246069,0.091591126,0.414743957,0.046008127,0.475964035,0.247091539,0.378122168,0.302361674,Graphics Designer
9106,4,4,4,4,0.692413109,0.429431138,0.359464838,0.195781864,0.625881662,0.28871117,0.6555778,0.42747896,0.510942512,0.50803407,Graphics Designer
9107,4,4,4,4,0.818076463,0.385866963,0.34113177,0.09823826,0.588749728,0.050388623,0.486217183,0.154404353,0.379121492,0.288567699,Graphics Designer
9108,4,4,4,4,0.802943785,0.484702172,0.494071369,0.168254378,0.607462562,0.091883955,0.429861059,0.205959777,0.344697466,0.275755597,Graphics Designer
9109,4,4,4,4,0.851338354,0.222689482,0.211875648,0.078921752,0.454621872,0.084363978,0.539556063,0.264988945,0.464184914,0.292349074,Graphics Designer
9110,4,4,4,4,0.837745304,0.241663557,0.213204922,0.100375911,0.465390347,0.102723184,0.499405793,0.284262317,0.445086653,0.30495553,Graphics Designer
9111,4,4,4,4,0.815739928,0.21503422,0.168403527,0.06640588,0.429532611,0.099179348,0.489421898,0.29846596,0.447394421,0.300842511,Graphics Designer
9112,4,4,4,4,0.859132369,0.226640035,0.231481116,0.135183666,0.4537146,0.081707104,0.402317649,0.262565858,0.34930487,0.283505829,Graphics Designer
9113,4,4,4,4,0.852150317,0.301550962,0.105259925,0.097397053,0.51374514,0.108369199,0.440760296,0.260226323,0.342249863,0.339590973,Graphics Designer
9114,4,4,4,4,0.690274207,0.636958993,0.618883017,0.392039613,0.780214027,0.183564065,0.34057418,0.114330399,0.190574162,0.314335134,Graphics Designer
9115,4,4,4,4,0.640405732,0.584187867,0.599704735,0.360695614,0.689874891,0.148442479,0.329383635,0.166180341,0.281885663,0.287833478,Graphics Designer
9116,4,4,4,4,0.570528721,0.308254491,0.223766897,0.185959039,0.528540973,0.390480158,0.453718771,0.426488084,0.322487898,0.436118826,Graphics Designer
9117,4,4,4,4,0.755664257,0.555468589,0.485459396,0.159113509,0.840721306,0.080030348,0.325823195,0.127366847,0.246866955,0.277684103,Graphics Designer
9118,4,4,4,4,0.712385101,0.572244469,0.464080196,0.286505437,0.646072104,0.204770403,0.395753865,0.186429707,0.277723706,0.381149427,Graphics Designer
9119,4,4,4,4,0.868256866,0.10856056,0.150246069,0.091591126,0.414743957,0.046008127,0.475964035,0.247091539,0.378122168,0.302361674,Graphics Designer
9120,4,4,4,4,0.692413109,0.429431138,0.359464838,0.195781864,0.625881662,0.28871117,0.6555778,0.42747896,0.510942512,0.50803407,Graphics Designer
9121,4,4,4,4,0.818076463,0.385866963,0.34113177,0.09823826,0.588749728,0.050388623,0.486217183,0.154404353,0.379121492,0.288567699,Graphics Designer
9122,4,4,4,4,0.802943785,0.484702172,0.494071369,0.168254378,0.607462562,0.091883955,0.429861059,0.205959777,0.344697466,0.275755597,Graphics Designer
9123,4,4,4,4,0.851338354,0.222689482,0.211875648,0.078921752,0.454621872,0.084363978,0.539556063,0.264988945,0.464184914,0.292349074,Graphics Designer
9124,4,4,4,4,0.837745304,0.241663557,0.213204922,0.100375911,0.465390347,0.102723184,0.499405793,0.284262317,0.445086653,0.30495553,Graphics Designer
9125,4,4,4,4,0.815739928,0.21503422,0.168403527,0.06640588,0.429532611,0.099179348,0.489421898,0.29846596,0.447394421,0.300842511,Graphics Designer
9126,4,5,4,4,0.859132369,0.226640035,0.231481116,0.135183666,0.4537146,0.081707104,0.402317649,0.262565858,0.34930487,0.283505829,Graphics Designer
9127,4,1,4,4,0.852150317,0.301550962,0.105259925,0.097397053,0.51374514,0.108369199,0.440760296,0.260226323,0.342249863,0.339590973,Graphics Designer
9128,4,0,4,4,0.690274207,0.636958993,0.618883017,0.392039613,0.780214027,0.183564065,0.34057418,0.114330399,0.190574162,0.314335134,Graphics Designer
9129,4,3,4,4,0.640405732,0.584187867,0.599704735,0.360695614,0.689874891,0.148442479,0.329383635,0.166180341,0.281885663,0.287833478,Graphics Designer
9130,4,2,4,4,0.570528721,0.308254491,0.223766897,0.185959039,0.528540973,0.390480158,0.453718771,0.426488084,0.322487898,0.436118826,Graphics Designer
9131,4,4,4,4,0.755664257,0.555468589,0.485459396,0.159113509,0.840721306,0.080030348,0.325823195,0.127366847,0.246866955,0.277684103,Graphics Designer
9132,4,4,5,4,0.712385101,0.572244469,0.464080196,0.286505437,0.646072104,0.204770403,0.395753865,0.186429707,0.277723706,0.381149427,Graphics Designer
9133,4,4,1,4,0.868256866,0.10856056,0.150246069,0.091591126,0.414743957,0.046008127,0.475964035,0.247091539,0.378122168,0.302361674,Graphics Designer
9134,4,4,0,4,0.692413109,0.429431138,0.359464838,0.195781864,0.625881662,0.28871117,0.6555778,0.42747896,0.510942512,0.50803407,Graphics Designer
9135,4,4,3,4,0.818076463,0.385866963,0.34113177,0.09823826,0.588749728,0.050388623,0.486217183,0.154404353,0.379121492,0.288567699,Graphics Designer
9136,4,4,2,4,0.802943785,0.484702172,0.494071369,0.168254378,0.607462562,0.091883955,0.429861059,0.205959777,0.344697466,0.275755597,Graphics Designer
9137,4,4,4,4,0.851338354,0.222689482,0.211875648,0.078921752,0.454621872,0.084363978,0.539556063,0.264988945,0.464184914,0.292349074,Graphics Designer
9138,4,4,4,4,0.837745304,0.241663557,0.213204922,0.100375911,0.465390347,0.102723184,0.499405793,0.284262317,0.445086653,0.30495553,Graphics Designer
9139,4,4,4,4,0.815739928,0.21503422,0.168403527,0.06640588,0.429532611,0.099179348,0.489421898,0.29846596,0.447394421,0.300842511,Graphics Designer
9140,4,4,4,4,0.859132369,0.226640035,0.231481116,0.135183666,0.4537146,0.081707104,0.402317649,0.262565858,0.34930487,0.283505829,Graphics Designer
9141,4,4,4,4,0.852150317,0.301550962,0.105259925,0.097397053,0.51374514,0.108369199,0.440760296,0.260226323,0.342249863,0.339590973,Graphics Designer
9142,4,4,4,4,0.690274207,0.636958993,0.618883017,0.392039613,0.780214027,0.183564065,0.34057418,0.114330399,0.190574162,0.314335134,Graphics Designer
9143,4,4,4,4,0.640405732,0.584187867,0.599704735,0.360695614,0.689874891,0.148442479,0.329383635,0.166180341,0.281885663,0.287833478,Graphics Designer
9144,4,4,4,4,0.570528721,0.308254491,0.223766897,0.185959039,0.528540973,0.390480158,0.453718771,0.426488084,0.322487898,0.436118826,Graphics Designer
9145,4,4,4,4,0.755664257,0.555468589,0.485459396,0.159113509,0.840721306,0.080030348,0.325823195,0.127366847,0.246866955,0.277684103,Graphics Designer
9146,4,4,4,4,0.712385101,0.572244469,0.464080196,0.286505437,0.646072104,0.204770403,0.395753865,0.186429707,0.277723706,0.381149427,Graphics Designer
9147,4,4,4,4,0.868256866,0.10856056,0.150246069,0.091591126,0.414743957,0.046008127,0.475964035,0.247091539,0.378122168,0.302361674,Graphics Designer
9148,4,4,4,4,0.692413109,0.429431138,0.359464838,0.195781864,0.625881662,0.28871117,0.6555778,0.42747896,0.510942512,0.50803407,Graphics Designer
9149,4,4,4,4,0.818076463,0.385866963,0.34113177,0.09823826,0.588749728,0.050388623,0.486217183,0.154404353,0.379121492,0.288567699,Graphics Designer
9150,4,4,4,4,0.802943785,0.484702172,0.494071369,0.168254378,0.607462562,0.091883955,0.429861059,0.205959777,0.344697466,0.275755597,Graphics Designer
9151,4,4,4,4,0.851338354,0.222689482,0.211875648,0.078921752,0.454621872,0.084363978,0.539556063,0.264988945,0.464184914,0.292349074,Graphics Designer
9152,4,4,4,4,0.837745304,0.241663557,0.213204922,0.100375911,0.465390347,0.102723184,0.499405793,0.284262317,0.445086653,0.30495553,Graphics Designer
9153,4,4,4,4,0.815739928,0.21503422,0.168403527,0.06640588,0.429532611,0.099179348,0.489421898,0.29846596,0.447394421,0.300842511,Graphics Designer
9154,4,4,4,4,0.859132369,0.226640035,0.231481116,0.135183666,0.4537146,0.081707104,0.402317649,0.262565858,0.34930487,0.283505829,Graphics Designer
9155,4,4,4,4,0.852150317,0.301550962,0.105259925,0.097397053,0.51374514,0.108369199,0.440760296,0.260226323,0.342249863,0.339590973,Graphics Designer
9156,4,4,4,4,0.690274207,0.636958993,0.618883017,0.392039613,0.780214027,0.183564065,0.34057418,0.114330399,0.190574162,0.314335134,Graphics Designer
9157,4,4,4,4,0.640405732,0.584187867,0.599704735,0.360695614,0.689874891,0.148442479,0.329383635,0.166180341,0.281885663,0.287833478,Graphics Designer
9158,4,4,4,4,0.570528721,0.308254491,0.223766897,0.185959039,0.528540973,0.390480158,0.453718771,0.426488084,0.322487898,0.436118826,Graphics Designer
9159,4,4,4,4,0.755664257,0.555468589,0.485459396,0.159113509,0.840721306,0.080030348,0.325823195,0.127366847,0.246866955,0.277684103,Graphics Designer
9160,4,4,4,4,0.712385101,0.572244469,0.464080196,0.286505437,0.646072104,0.204770403,0.395753865,0.186429707,0.277723706,0.381149427,Graphics Designer
9161,4,4,4,4,0.868256866,0.10856056,0.150246069,0.091591126,0.414743957,0.046008127,0.475964035,0.247091539,0.378122168,0.302361674,Graphics Designer
9162,4,4,4,4,0.692413109,0.429431138,0.359464838,0.195781864,0.625881662,0.28871117,0.6555778,0.42747896,0.510942512,0.50803407,Graphics Designer
9163,4,4,4,4,0.818076463,0.385866963,0.34113177,0.09823826,0.588749728,0.050388623,0.486217183,0.154404353,0.379121492,0.288567699,Graphics Designer
9164,4,4,4,4,0.802943785,0.484702172,0.494071369,0.168254378,0.607462562,0.091883955,0.429861059,0.205959777,0.344697466,0.275755597,Graphics Designer
9165,4,4,4,4,0.851338354,0.222689482,0.211875648,0.078921752,0.454621872,0.084363978,0.539556063,0.264988945,0.464184914,0.292349074,Graphics Designer
9166,4,4,4,4,0.837745304,0.241663557,0.213204922,0.100375911,0.465390347,0.102723184,0.499405793,0.284262317,0.445086653,0.30495553,Graphics Designer
9167,4,4,4,4,0.815739928,0.21503422,0.168403527,0.06640588,0.429532611,0.099179348,0.489421898,0.29846596,0.447394421,0.300842511,Graphics Designer
9168,4,4,4,5,0.859132369,0.226640035,0.231481116,0.135183666,0.4537146,0.081707104,0.402317649,0.262565858,0.34930487,0.283505829,Graphics Designer
9169,4,4,4,1,0.852150317,0.301550962,0.105259925,0.097397053,0.51374514,0.108369199,0.440760296,0.260226323,0.342249863,0.339590973,Graphics Designer
9170,4,4,4,0,0.690274207,0.636958993,0.618883017,0.392039613,0.780214027,0.183564065,0.34057418,0.114330399,0.190574162,0.314335134,Graphics Designer
9171,4,4,4,3,0.640405732,0.584187867,0.599704735,0.360695614,0.689874891,0.148442479,0.329383635,0.166180341,0.281885663,0.287833478,Graphics Designer
9172,4,4,4,2,0.570528721,0.308254491,0.223766897,0.185959039,0.528540973,0.390480158,0.453718771,0.426488084,0.322487898,0.436118826,Graphics Designer
9173,4,4,4,4,0.755664257,0.555468589,0.485459396,0.159113509,0.840721306,0.080030348,0.325823195,0.127366847,0.246866955,0.277684103,Graphics Designer
9174,4,4,4,4,0.712385101,0.572244469,0.464080196,0.286505437,0.646072104,0.204770403,0.395753865,0.186429707,0.277723706,0.381149427,Graphics Designer
9175,4,4,4,4,0.868256866,0.10856056,0.150246069,0.091591126,0.414743957,0.046008127,0.475964035,0.247091539,0.378122168,0.302361674,Graphics Designer
9176,4,4,4,4,0.692413109,0.429431138,0.359464838,0.195781864,0.625881662,0.28871117,0.6555778,0.42747896,0.510942512,0.50803407,Graphics Designer
9177,4,4,4,4,0.818076463,0.385866963,0.34113177,0.09823826,0.588749728,0.050388623,0.486217183,0.154404353,0.379121492,0.288567699,Graphics Designer
9178,4,4,4,4,0.802943785,0.484702172,0.494071369,0.168254378,0.607462562,0.091883955,0.429861059,0.205959777,0.344697466,0.275755597,Graphics Designer
9179,0.40565769,0.181504285,0.401943363,0.896497812,0.353853129,0.178250594,0.620255467,0.862123572,0.606870878,0.682466062,0.058028799,0.437222502,0.912345603,0.205532863,API Specialist
9180,0.870494423,0.328226384,0.26843996,0.695776253,0.525058974,0.623741479,0.742887284,0.370926262,0.389694931,0.354108144,0.638644464,0.076626989,0.850918447,0.828892121,Networking Engineer
9181,0.05550106,0.770151425,0.646636014,0.892679584,0.261655141,0.333037891,0.458102388,0.422832375,0.09954744,0.959514469,0.26946744,0.798380229,0.490515708,0.274054403,Technical Writer
9182,0.195110625,0.920060363,0.07002178,0.82162988,0.794510766,0.686080326,0.399054268,0.577580064,0.263018309,0.570968948,0.15981629,0.769413604,0.881978725,0.666539915,Software tester
9183,0.442945253,0.090129177,0.733178143,0.218604854,0.642704558,0.826863504,0.760481886,0.788071619,0.615407524,0.796202094,0.307630862,0.464675028,0.607668745,0.309921743,Technical Writer
9184,0.20996351,0.137737781,0.632043125,0.993440608,0.834417587,0.310737886,0.90826229,0.499999349,0.300783601,0.209279452,0.003833115,0.073135473,0.117373463,0.787678014,Hardware Engineer
9185,0.69025279,0.377136267,0.929019444,0.181704726,0.601110512,0.763517751,0.894187072,0.547768312,0.636910579,0.768704352,0.910222924,0.223082234,0.092547514,0.920684533,Software tester
9186,0.153478438,0.880438906,0.911998713,0.123548198,0.699351069,0.213533928,0.803090872,0.525596645,0.264677371,0.25700388,0.935747414,0.988483581,0.759057675,0.519572868,Project Manager
9187,0.078836053,0.650073571,0.310813355,0.295864754,0.234219212,0.169736646,0.367432622,0.663488183,0.866083536,0.593849008,0.210470587,0.906512066,0.206646432,0.955895034,Hardware Engineer
9188,0.967093725,0.971796605,0.196977905,0.985191674,0.526216286,0.752511445,0.835461071,0.428646555,0.787967119,0.291340165,0.492720618,0.601825931,0.363650633,0.419875552,Cyber Security Specialist
9189,0.453945982,0.38793595,0.066660073,0.629298395,0.43031913,0.945151606,0.886000883,0.618397473,0.443089645,0.628424012,0.50839095,0.805933673,0.238750012,0.56661526,Customer Service Executive
9190,0.765425091,0.442468588,0.188450238,0.959451309,0.68055132,0.73152586,0.56333671,0.277325539,0.305183317,0.821578033,0.101685995,0.318584107,0.049231699,0.841143789,Networking Engineer
9191,0.807760469,0.152468324,0.298238268,0.557704235,0.080012462,0.480290163,0.298846595,0.204849093,0.559679783,0.530631833,0.263426787,0.939671516,0.984687924,0.970506153,Database Administrator
9192,0.126940882,0.258063243,0.465922649,0.663159218,0.82170956,0.220803879,0.232631747,0.925101708,0.123160281,0.199238696,0.506133755,0.523372283,0.999515191,0.578688702,Project Manager
9193,0.469485976,0.313192622,0.636529966,0.951642953,0.035977048,0.748863801,0.419958468,0.383434011,0.749262411,0.439388141,0.985455957,0.203720623,0.637123422,0.888570554,Hardware Engineer
9194,0.076280132,0.283302819,0.994101158,0.12029065,0.777227015,0.703846423,0.556129141,0.567420513,0.053073652,0.980386771,0.336916217,0.738180886,0.729995659,0.678270033,Hardware Engineer
9195,0.761954569,0.315699624,0.298362044,0.072229586,0.695655364,0.706816939,0.628232321,0.848890662,0.958906627,0.303497695,0.548742375,0.057594431,0.574738113,0.247730314,Business Analyst
9196,0.715082052,0.908748341,0.14104857,0.647133528,0.157900567,0.553655176,0.990323933,0.630974348,0.584215298,0.715257612,0.923304507,0.893685261,0.885794694,0.077356809,Application Support Engineer
9197,0.669041993,0.049667043,0.568572664,0.298569552,0.680097895,0.030519805,0.49048283,0.474005933,0.59800097,0.962052542,0.16370724,0.370569471,0.228214968,0.229029552,Business Analyst
9198,0.554806306,0.04485724,0.321125232,0.297440152,0.544239497,0.2891304,0.273086289,0.203229193,0.122433901,0.388328245,0.112270523,0.977010631,0.533765909,0.100195228,Project Manager
9199,0.496627266,0.454743571,0.061430834,0.693416452,0.872802653,0.012859043,0.216353748,0.50724215,0.294091905,0.996031133,0.491689374,0.670371694,0.189170462,0.225477089,Technical Writer
9200,0.200982317,0.189989341,0.085342565,0.754896018,0.661882071,0.980851287,0.023811095,0.68731244,0.074038867,0.038496881,0.106492956,0.033335154,0.701738443,0.684634067,Business Analyst
9201,0.192104776,0.794385072,0.500323105,0.32224752,0.352640381,0.048715852,0.155150797,0.82213135,0.244371015,0.249703056,0.048461536,0.806539644,0.852295741,0.967887836,Helpdesk Engineer
9202,0.334711816,0.939078922,0.022686531,0.441507928,0.794271994,0.56890839,0.621760364,0.890137049,0.846282015,0.282087409,0.191948977,0.920721213,0.966166466,0.502978607,Cyber Security Specialist
9203,0.593729843,0.876689903,0.136092133,0.850563217,0.833501215,0.252550126,0.314292345,0.797475684,0.763711287,0.860549865,0.444438277,0.322021227,0.705139756,0.166833864,AI ML Specialist
9204,0.856581156,0.707964122,0.858041795,0.833312509,0.35739265,0.210911103,0.67093044,0.251779593,0.408333236,0.123674117,0.396549284,0.503871735,0.52121336,0.263432861,Software Developer
9205,0.637843375,0.340824531,0.206496699,0.444658605,0.630681536,0.035409405,0.817137169,0.42030667,0.108327145,0.767856116,0.830697644,0.359974027,0.923989407,0.063029082,Technical Writer
9206,0.232083814,0.300275098,0.451076543,0.855783289,0.97733191,0.773715286,0.152393625,0.604940213,0.561832462,0.855276263,0.229730878,0.974321747,0.576322895,0.131139507,Cyber Security Specialist
9207,0.232824368,0.460746692,0.478494257,0.710614772,0.387521491,0.902107423,0.181026971,0.215864278,0.09759555,0.891249307,0.662115993,0.352791784,0.69225209,0.852488142,Customer Service Executive
9208,0.989229948,0.208482113,0.318418807,0.841732511,0.382612228,0.144618366,0.541453133,0.235698156,0.02987742,0.157512558,0.560050009,0.009938594,0.394905159,0.568542982,AI ML Specialist
9209,0.40764699,0.095993363,0.483702651,0.0186409,0.211606128,0.395990479,0.545317472,0.192661761,0.362781873,0.329280787,0.99035363,0.329329837,0.690586925,0.135329742,Information Security Specialist
9210,0.212343029,0.276779002,0.458249939,0.479086151,0.553824823,0.691535944,0.712774494,0.199057303,0.6126312,0.247671627,0.747170796,0.486993075,0.204400982,0.934510469,Technical Writer
9211,0.304404261,0.996841556,0.337581253,0.483326609,0.130731624,0.147144076,0.394717504,0.368771771,0.354425223,0.630950558,0.634020919,0.727700997,0.968872007,0.019877197,Helpdesk Engineer
9212,0.488256501,0.52257316,0.371774981,0.147661125,0.070584807,0.6596783,0.240461233,0.224301282,0.592289066,0.468136516,0.984974301,0.099447957,0.488877649,0.351142394,Software Developer
9213,0.970548284,0.034794988,0.96769194,0.957452663,0.794703453,0.035941197,0.693101301,0.412781472,0.33194882,0.863454542,0.456806908,0.971879303,0.267021309,0.318707146,Information Security Specialist
9214,0.920519407,0.004938262,0.485100097,0.933292359,0.837480265,0.274077766,0.394930201,0.233199148,0.715644735,0.380565287,0.233382359,0.925721172,0.198012771,0.898345581,Networking Engineer
9215,0.432927595,0.456056628,0.830180632,0.487036569,0.538265547,0.600085669,0.357506995,0.54753489,0.395866889,0.883707321,0.709193533,0.815554898,0.252128018,0.880565318,Business Analyst
9216,0.137436191,0.17372962,0.322012345,0.565704458,0.35899658,0.131011772,0.934837439,0.79752431,0.026355472,0.020249502,0.471137195,0.282006572,0.879873405,0.686520668,Business Analyst
9217,0.874824338,0.522810091,0.085861998,0.072720739,0.503402652,0.525239823,0.918055067,0.294155283,0.598915219,0.765842406,0.821542656,0.221317427,0.926439398,0.719075849,Cyber Security Specialist
9218,0.118924553,0.589800288,0.252229578,0.07030791,0.233052765,0.082631415,0.095237021,0.841250307,0.958419485,0.530193716,0.827230902,0.019294845,0.355486638,0.021807128,Project Manager
9219,0.466782473,0.833047344,0.41716529,0.3428283,0.874599044,0.887890538,0.868635033,0.175501696,0.504661989,0.251501519,0.032373516,0.473714705,0.292026157,0.022052946,Database Administrator
9220,0.105569567,0.933345206,0.055530143,0.716843767,0.817752925,0.686027958,0.855523604,0.256882068,0.139981601,0.273288013,0.000453444,0.134352635,0.404002697,0.835014411,Application Support Engineer
9221,0.914998534,0.186807417,0.32337327,0.981770207,0.778393271,0.642540967,0.581829317,0.427342837,0.832604712,0.48580217,0.286085636,0.78117184,0.593579273,0.246814516,Hardware Engineer
9222,0.818671786,0.914784675,0.839052555,0.484176353,0.911411975,0.128482925,0.505348062,0.767964484,0.236100187,0.45607905,0.257257799,0.662656762,0.587197534,0.31004631,Application Support Engineer
9223,0.110533192,0.443778987,0.551915322,0.959905383,0.212979879,0.908200645,0.165695571,0.585709406,0.654210781,0.419466637,0.096576576,0.22215938,0.310876682,0.962746213,Helpdesk Engineer
9224,0.676147955,0.677188413,0.683459871,0.603127581,0.232409456,0.365477745,0.767973936,0.060643412,0.305198104,0.78872703,0.6562363,0.535232576,0.355841636,0.004099107,Application Support Engineer
9225,0.392653637,0.919322903,0.544063907,0.686694527,0.204023371,0.374045534,0.826914399,0.900067377,0.64016293,0.972629347,0.263155598,0.292926619,0.824139975,0.517875749,Application Support Engineer
9226,0.538162192,0.709732941,0.306484151,0.658200797,0.917897848,0.114095413,0.009127507,0.414546234,0.256265669,0.733870505,0.422066059,0.968507852,0.331647688,0.719278866,API Specialist
9227,0.185203742,0.31986653,0.363564878,0.288699947,0.91431352,0.96440122,0.336957997,0.687208312,0.199838549,0.830244371,0.029191733,0.499751123,0.08319271,0.435255545,Application Support Engineer
